Codigo Promo;Propietario;Provincia;Localidad;Calle;Numero;Cp;Id_Inmueble;Referencia;Tipo;PrecioVentaPublico;PrecioAlquiler;
"IDD40502";"SAREB";"Lleida";"Bellcaire";"BONAVISTA";"40";"25337";"90533";"2001##00313104";"Casa";"116300";"0";
"IDD40502";"SAREB";"Lleida";"Bellcaire";"BONAVISTA";"40";"25337";"90534";"2001##00313106";"Casa";"116300";"0";
"IDD44033";"SAREB";"Barcelona";"Castelldefels";"JAUME I";"26";"8860";"94168";"2001##00308339";"Local";"488000";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95303";"2008##2008_0028_PE0001";"Chalet";"79275";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95362";"2008##2008_0028_PE0002";"Chalet";"82950";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95363";"2008##2008_0028_PE0003";"Chalet";"82950";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95364";"2008##2008_0028_PE0004";"Chalet";"82950";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95365";"2008##2008_0028_PE0006";"Chalet";"82950";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95366";"2008##2008_0028_PE0007";"Chalet";"82950";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95367";"2008##2008_0028_PE0008";"Chalet";"82950";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95368";"2008##2008_0028_PE0009";"Chalet";"82950";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95369";"2008##2008_0028_PE0010";"Chalet";"79275";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95370";"2008##2008_0028_PE0011";"Chalet";"79275";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95371";"2008##2008_0028_PE0012";"Chalet";"79275";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95372";"2008##2008_0028_PE0013";"Chalet";"79275";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95373";"2008##2008_0028_PE0014";"Chalet";"79275";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95374";"2008##2008_0028_PE0015";"Chalet";"79275";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95375";"2008##2008_0028_PE0016";"Chalet";"79275";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95376";"2008##2008_0028_PE0017";"Chalet";"79275";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95377";"2008##2008_0028_PE0018";"Chalet";"79275";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95378";"2008##2008_0028_PE0019";"Chalet";"89775";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95379";"2008##2008_0028_PE0020";"Chalet";"85050";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95380";"2008##2008_0028_PE0021";"Chalet";"85050";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95381";"2008##2008_0028_PE0022";"Chalet";"90300";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95382";"2008##2008_0028_PE0023";"Chalet";"90300";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95383";"2008##2008_0028_PE0024";"Chalet";"91350";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95384";"2008##2008_0028_PE0025";"Chalet";"94500";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"95385";"2008##2008_0028_PE0026";"Chalet";"100275";"0";
"IDD49366";"WIP";"Valencia";"Tous";"Reyes Católicos";"1";"46296";"96580";"2008##2008_0028_PE0005";"Chalet";"82950";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"72168";"2001##00302447";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"72171";"2001##00302441";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"72175";"2001##00302427";"Garaje";"10000";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86245";"2001##00302426";"Garaje";"10000";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86247";"2001##00302429";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86248";"2001##00302430";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86250";"2001##00302433";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86251";"2001##00302434";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86252";"2001##00302435";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86253";"2001##00302436";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86254";"2001##00302437";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86255";"2001##00302438";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86256";"2001##00302439";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86258";"2001##00302442";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86260";"2001##00302444";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86261";"2001##00302445";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86262";"2001##00302446";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86263";"2001##00302448";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86264";"2001##00302449";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86265";"2001##00302450";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86266";"2001##00302451";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86267";"2001##00302452";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86268";"2001##00302453";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86269";"2001##00302454";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86270";"2001##00302455";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86271";"2001##00302456";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86272";"2001##00302457";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86273";"2001##00302458";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86274";"2001##00302459";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86275";"2001##00302460";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86276";"2001##00302461";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86277";"2001##00302462";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86278";"2001##00302463";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86279";"2001##00302464";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86280";"2001##00302465";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86281";"2001##00302466";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86282";"2001##00302467";"Garaje";"9500";"0";
"IDD31577";"SAREB";"Madrid";"Torrejon";"JUAN BAUTISTA MONEGRO";"3";"28850";"86283";"2001##00302468";"Garaje";"9500";"0";
"IDD59269";"SAREB";"Zaragoza";"Zaragoza";"CL ONTINA CRT";"33";"50720";"112818";"2001##00340759";"Nave";"90600";"0";
"IDD59269";"SAREB";"Zaragoza";"Zaragoza";"CL ONTINA CRT";"33";"50720";"113002";"2001##00340764";"Nave";"49600";"0";
"IDD59269";"SAREB";"Zaragoza";"Zaragoza";"CL ONTINA CRT";"33";"50720";"113003";"2001##00340772";"Nave";"47800";"0";
"IDD59269";"SAREB";"Zaragoza";"Zaragoza";"CL ONTINA CRT";"33";"50720";"113004";"2001##00340768";"Nave";"47800";"0";
"IDD59268";"SAREB";"Tarragona";"Montroig/Mont";"AV DE LONDRES";"7";"43892";"112558";"2001##00339448";"Garaje";"13500";"0";
"IDD59268";"SAREB";"Tarragona";"Montroig/Mont";"AV DE LONDRES";"7";"43892";"112559";"2001##00339446";"Garaje";"18100";"0";
"IDD59268";"SAREB";"Tarragona";"Montroig/Mont";"AV DE LONDRES";"7";"43892";"116790";"2001##00339447";"Garaje";"14000";"0";
"IDD59268";"SAREB";"Tarragona";"Montroig/Mont";"AV DE LONDRES";"7";"43892";"117360";"2001##00339449";"Garaje";"36100";"0";
"IDD59268";"SAREB";"Tarragona";"Montroig/Mont";"AV DE LONDRES";"7";"43892";"117361";"2001##00339445";"Garaje";"16800";"0";
"IDD16692";"SAREB";"Tarragona";"Cunit";"BARCELONA";"37";"43882";"69777";"2001##00307890";"Garaje";"51500";"0";
"IDD56142";"SAREB";"Granada";"Polopos";"EL CUARTO";"S/N";"18750";"107842";"2001##00330268";"Piso";"90400";"0";
"IDD56142";"SAREB";"Granada";"Polopos";"EL CUARTO";"S/N";"18750";"107846";"2001##00331069";"Piso";"65900";"0";
"IDD44876";"SAREB";"Alicante";"Pilar";"DEL MAR";"44";"3190";"88303";"2001##00332802";"Local";"56700";"0";
"IDD44876";"SAREB";"Alicante";"Pilar";"DEL MAR";"44";"3190";"88304";"2001##00330130";"Local";"99100";"0";
"IDD44876";"SAREB";"Alicante";"Pilar";"DEL MAR";"44";"3190";"103363";"2001##00334109";"Local";"54000";"0";
"IDD16690";"SAREB";"Cádiz";"San";"ALCAIDESA";"10";"11360";"67759";"2001##00315317";"Piso";"110000";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68462";"2001##00312911";"Trastero";"11700";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68465";"2001##00312874";"Garaje";"16000";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68466";"2001##00312928";"Trastero";"9900";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68467";"2001##00312907";"Trastero";"9900";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68468";"2001##00312892";"Garaje";"25200";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68470";"2001##00312925";"Trastero";"9500";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68748";"2001##00312918";"Trastero";"10500";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68751";"2001##00312905";"Trastero";"9500";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68752";"2001##00312900";"Trastero";"10500";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68755";"2001##00312921";"Trastero";"8700";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68764";"2001##00312901";"Trastero";"8700";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68766";"2001##00312899";"Trastero";"9100";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68767";"2001##00312919";"Trastero";"7800";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68768";"2001##00312886";"Garaje";"12700";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68771";"2001##00312913";"Trastero";"6800";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68772";"2001##00312890";"Garaje";"12600";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68774";"2001##00312927";"Trastero";"6800";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68775";"2001##00312924";"Trastero";"6900";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68963";"2001##00312906";"Trastero";"6800";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68964";"2001##00312877";"Garaje";"12000";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68965";"2001##00312888";"Garaje";"11700";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68966";"2001##00312881";"Garaje";"11400";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68967";"2001##00312880";"Garaje";"11400";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68969";"2001##00312876";"Garaje";"12100";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68970";"2001##00312922";"Trastero";"6000";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68971";"2001##00312904";"Trastero";"6900";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68973";"2001##00312891";"Garaje";"18600";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68976";"2001##00312916";"Trastero";"5800";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68977";"2001##00312887";"Garaje";"11700";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68990";"2001##00312882";"Garaje";"11400";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68991";"2001##00312923";"Trastero";"5700";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68993";"2001##00312914";"Trastero";"4700";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68994";"2001##00312926";"Trastero";"5400";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"68995";"2001##00312920";"Trastero";"5000";"0";
"IDD16696";"SAREB";"Cáceres";"Caceres";"SAN JUSTO";"15";"10003";"82116";"2001##00312930";"Piso";"102900";"0";
"IDD41485";"SAREB";"Barcelona";"Sant";"MONTNEGRE";"26";"8459";"87858";"2001##00329506";"Piso";"310900";"0";
"IDD41485";"SAREB";"Barcelona";"Sant";"MONTNEGRE";"26";"8459";"91603";"2001##00331797";"Piso";"311100";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60887";"2001##00312465";"Piso";"54800";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60888";"2001##00312466";"Piso";"54800";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60889";"2001##00312467";"Piso";"56900";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60892";"2001##00312471";"Piso";"60300";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60908";"2001##00312473";"Piso";"70800";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60924";"2001##00312480";"Piso";"52300";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60928";"2001##00312481";"Piso";"56700";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60949";"2001##00312486";"Piso";"53800";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60950";"2001##00312487";"Piso";"54800";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60952";"2001##00312488";"Piso";"54800";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60955";"2001##00312490";"Piso";"55900";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60957";"2001##00312491";"Piso";"54300";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"60967";"2001##00312499";"Piso";"46400";"0";
"IDD16694";"SAREB";"Castellón";"Moncofar";"MAJORIES";"6";"12593";"90988";"2001##00312379";"Local";"73900";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"72915";"2001##00316022";"Piso";"83800";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"72916";"2001##00315990";"Piso";"83800";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"72918";"2001##00315893";"Garaje";"15800";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"72919";"2001##00315959";"Piso";"63200";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73250";"2001##00315960";"Piso";"52400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73251";"2001##00315961";"Piso";"54500";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73252";"2001##00315962";"Piso";"58100";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73253";"2001##00315963";"Piso";"30800";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73254";"2001##00315964";"Piso";"53200";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73255";"2001##00315965";"Piso";"52400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73256";"2001##00315966";"Piso";"52400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73257";"2001##00315967";"Piso";"55000";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73258";"2001##00315968";"Piso";"34700";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73259";"2001##00315969";"Piso";"47000";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73260";"2001##00315970";"Piso";"43300";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73261";"2001##00315971";"Piso";"39000";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73262";"2001##00315972";"Piso";"61100";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73263";"2001##00315973";"Piso";"63400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73264";"2001##00315974";"Piso";"85300";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73265";"2001##00315975";"Piso";"63200";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73266";"2001##00315976";"Piso";"56000";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73267";"2001##00315977";"Piso";"61800";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73268";"2001##00315978";"Piso";"59200";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73269";"2001##00315979";"Piso";"41200";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73270";"2001##00315980";"Piso";"53600";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73271";"2001##00315981";"Piso";"52400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73272";"2001##00315982";"Piso";"51400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73273";"2001##00315983";"Piso";"51800";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73274";"2001##00315984";"Piso";"40800";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73275";"2001##00315985";"Piso";"39600";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73276";"2001##00315986";"Piso";"39000";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73277";"2001##00315987";"Piso";"39000";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73278";"2001##00315988";"Piso";"39600";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73279";"2001##00315989";"Piso";"64400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73280";"2001##00315991";"Piso";"63200";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73281";"2001##00315992";"Piso";"56000";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73282";"2001##00315993";"Piso";"61800";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73283";"2001##00315994";"Piso";"59200";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73284";"2001##00315995";"Piso";"41400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73285";"2001##00315996";"Piso";"53200";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73286";"2001##00315997";"Piso";"51400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73287";"2001##00315998";"Piso";"51400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73288";"2001##00315999";"Piso";"52900";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73289";"2001##00316000";"Piso";"40400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73290";"2001##00316001";"Piso";"39600";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73291";"2001##00316002";"Piso";"39000";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73292";"2001##00316003";"Piso";"50100";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73293";"2001##00316004";"Piso";"45100";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73294";"2001##00316005";"Piso";"64400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73295";"2001##00316006";"Piso";"83800";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73296";"2001##00316007";"Piso";"66100";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73297";"2001##00316008";"Piso";"55000";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73298";"2001##00316009";"Piso";"61800";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73299";"2001##00316010";"Piso";"58600";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73300";"2001##00316011";"Piso";"41300";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73301";"2001##00316012";"Piso";"63500";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73302";"2001##00316013";"Piso";"54800";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73303";"2001##00316014";"Piso";"52400";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73304";"2001##00316015";"Piso";"53200";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73305";"2001##00316016";"Piso";"40800";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73306";"2001##00316017";"Piso";"42200";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73307";"2001##00316018";"Piso";"39000";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73308";"2001##00316019";"Piso";"39000";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73309";"2001##00316020";"Piso";"39600";"0";
"IDD16695";"SAREB";"Almería";"Tabernas";"LAVADERO";"21";"4200";"73310";"2001##00316021";"Piso";"62300";"0";
